;number_row;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustSpeed;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;RainToday;year;month;day;week;E;ENE;ESE;N;NE;NNE;NNW;NW;S;SE;SSE;SSW;SW;W;WNW;WSW;Location_Albury;Location_BadgerysCreek;Location_Canberra;Location_Cobar;Location_CoffsHarbour;Location_Moree;Location_MountGinini;Location_Newcastle;Location_NorahHead;Location_NorfolkIsland;Location_Penrith;Location_Sydney;Location_SydneyAirport;Location_Tuggeranong;Location_WaggaWagga;Location_Williamtown;Location_Wollongong;Region_New South Wales;Radar_Brisbane;Radar_Hobart;Radar_SydneyAirport;Radar_isole;RainTomorrow
666;7737;-0.5614196990136625;-0.2733743912958268;-0.28777013770805054;-0.7121629571973187;-0.27908420418092117;-0.4941752742494534;0.3935256206261771;-1.0153614769051806;0.18169193156353644;0.11080845644290142;0;2014;6;20;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
667;29077;0.1830587504393583;0.11026948285014954;-0.26644585225112594;0.16471212332224683;0.35161156246975545;-1.1223220406629542;-0.06030899670251568;-0.5349985892062137;1.1477199975888048;1.1904201338221512;0;2017;4;6;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
668;37146;-0.8561090852554833;-0.3323965257798235;-0.28777013770805054;1.8088528992964321;0.5881224749637592;-1.2619102109770655;1.6415708182800821;-0.24678085658683363;2.728493196539232;2.373556218621353;0;2016;6;14;24;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
669;4446;-1.4765077931330008;-0.6865293326838017;-0.26644585225112594;-1.1506004974571014;0.2727745916384211;-1.750468807076455;1.6983001454461688;-0.006599412737350194;1.8941962304264963;1.6784637688018251;0;2013;7;12;28;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
670;22402;0.8344773937107516;0.12502501647114886;-0.28777013770805054;-0.9861864198596829;-0.9097799708315979;0.06417740700699172;-0.23049697820077547;1.7707432717488272;-0.46232677911997033;-0.18497556475689486;0;2014;11;28;48;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;1
671;38616;0.3846883304995516;0.11026948285014954;-0.28777013770805054;-0.8217723422622644;-0.5681530972291479;-0.21499893362123085;0.2233376391279173;0.13750945357233987;0.3573333981135747;0.036862451142952356;0;2012;4;28;17;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
672;18660;-0.34428015125653133;-0.17008565594883318;-0.28777013770805054;-1.0409911123921556;0.08882165969864035;-0.35458710393534215;-1.0814368856920744;-1.2075066319847674;-0.2574117348115841;-0.5842839933766265;0;2012;8;5;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
673;30378;0.13652884734854465;-0.3176409921588242;0.9703627042504984;-1.4246239601194655;0.19393762080708635;0.06417740700699172;0.7339015836226966;-0.5830348779761104;-2.0723735558287455;-2.2998313163354482;1;2012;6;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
674;39223;0.8189674260138139;-0.37666312664282037;0.39460699691353535;-0.6025535721323729;-1.9346605916389474;-0.07541076330711956;1.357924182449649;1.338416672819757;0.8842577977637393;1.1608417317021815;1;2014;2;28;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1
675;2263;-2.112416468707456;-1.321017278386763;-0.28777013770805054;-1.0409911123921556;-0.8309430000002632;-1.750468807076455;1.3011948552835626;0.23358203111213324;2.479667785593324;2.31439941438138;0;2015;7;20;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
676;45443;0.8499873614076897;1.187423437183084;-0.28777013770805054;1.0415872038418121;0.6406804555179826;0.06417740700699172;0.2233376391279173;-0.006599412737350194;-1.7210906227286524;-1.9448904908956792;0;2015;1;24;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
677;47714;-0.9646788591340489;-1.2177285430397693;-0.28777013770805054;-0.10931133934011737;0.29905358191553255;0.4131478327922699;0.8473602379548698;0.18554574234223656;1.2794510975013211;1.0721065253422393;0;2013;9;6;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
678;36517;0.3536683951056758;0.2873358863021392;-0.28777013770805054;-0.4381394945349545;-1.409080786096717;-0.07541076330711956;-1.3650835215225074;-0.006599412737350194;0.8257106422470432;1.0129497211022833;0;2014;1;9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
679;1217;-1.8332370501625734;-1.6751500852907415;-0.2451215667942014;-0.6025535721323729;0.6406804555179826;-1.1223220406629542;1.5848414911139956;1.7227069829789305;1.8649226526681484;2.077772197421557;0;2012;6;24;25;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
680;18789;0.9120272321954412;-0.1405745887068351;0.9063898478797245;-0.93138172732721;0.5355644944095365;1.739235450776327;0.16660831196183068;0.42572718619171995;-0.6233314567908511;0.21433286386282002;1;2013;1;14;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
681;39800;0.9120272321954412;0.11026948285014954;-0.28777013770805054;0.43873558598461104;1.2188182416144362;0.5527360031063812;0.16660831196183068;1.194307806510067;0.9574417421595927;0.7615333030824498;0;2015;10;15;42;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
682;35589;-0.06510073271164864;0.8037795630371077;-0.28777013770805054;-0.4381394945349545;0.7720754069035403;-0.8431457000347317;0.7339015836226966;0.37769089742182327;0.7378899089720158;0.5249060861226095;0;2010;4;22;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0
683;31550;1.0671269091648206;-0.007774786117842852;-0.18114871042342773;0.49354027851708393;-0.9360589611087095;-0.21499893362123085;-0.11703832386860227;0.37769089742182327;1.6014604528430827;1.7819881762217604;0;2015;10;18;42;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
684;6597;1.563445875466835;2.426888261347009;-0.28777013770805054;16.27729172786926;1.4290501638313287;-0.21499893362123085;-2.1592941018477196;-1.7359058084536307;-0.4037796236032909;-0.6286515965565893;0;2011;1;31;5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
685;1246;-1.8797669532533872;-0.9668844714827844;-0.28777013770805054;-0.5477488795999002;0.6932384360722055;-1.8900569773905662;1.6983001454461688;-0.19874456781693695;2.040564119218203;1.8411449804616995;0;2012;7;23;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
686;6205;0.7103976521352485;1.8219113828860456;-0.28777013770805054;1.5348294366340678;1.5078871346626628;-0.9827338703488429;-0.6843315955294682;-1.9280509635332177;-0.4916003568783183;-0.5694947923166334;0;2010;1;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
687;5115;-1.3058981484666836;-1.1144398076927757;-0.07452728313880495;-0.3833348020024816;-0.12141026251825185;-0.8431457000347317;1.6983001454461688;0.23358203111213324;0.16705514268436242;0.5396952871826026;1;2015;6;5;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
688;4900;-0.15816053889327622;0.5381799578591238;-0.28777013770805054;0.49354027851708393;1.061144299951767;-0.35458710393534215;-1.3650835215225074;-0.3908897228965237;-0.16959100153655665;-0.24413236899685073;0;2014;10;29;44;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
689;4074;-0.6079496021044765;-0.3323965257798235;-0.28777013770805054;-0.10931133934011737;0.7720754069035403;-0.9827338703488429;-0.7410609226955548;-0.5830348779761104;0.3573333981135747;0.1255976575028946;0;2012;5;4;18;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
690;26752;0.08999894425773074;-0.5684850637158088;-0.2451215667942014;-0.3833348020024816;0.877191368011986;1.180882769519882;-1.4785421758546806;-1.0633977656750773;-1.0038879676492922;-0.820911210336467;0;2010;8;16;33;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
691;24599;1.2067166184372624;2.3531105932420133;-0.28777013770805054;1.151196588906758;-1.5404757374822746;-0.4941752742494534;-0.7977902498616414;-0.9673251881352839;-1.8528217226411852;-1.308954845316124;0;2013;1;12;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0
692;48643;-0.701009408286104;-1.1587064085557728;-0.28777013770805054;0.10990743078977394;-0.8572219902773749;-0.35458710393534215;1.528112163947909;0.7139449188111001;0.07923440940933499;-0.03708355415699671;0;2016;3;28;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
693;7428;-1.4299778900421871;-0.8045736016517946;-0.28777013770805054;-0.054506646807644485;0.877191368011986;-0.6337634445635647;-0.23049697820077547;-1.3035792095245606;0.942804953280402;0.9685821179223039;0;2013;8;15;33;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
694;48352;-2.15894637179827;-1.7784388206377353;-0.28777013770805054;-1.31501457505452;-1.8821026110847245;-1.2619102109770655;-2.3294820833459795;0.6659086300412034;2.699219618780884;2.7284970440610885;0;2015;6;11;24;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
695;12294;-1.5385476639207527;-0.5832405973368081;-0.28777013770805054;-0.5477488795999002;0.5618434846866479;-0.4941752742494534;0.9040895651209564;-0.342853434126627;1.337998253018017;1.397468948662005;0;2010;6;20;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
696;30401;-0.25122034507490376;-1.1144398076927757;0.309309855085837;-0.93138172732721;-0.43675814584359024;-0.21499893362123085;0.67717225645661;1.0501989402003769;1.9673801748223498;1.9150909857616485;1;2012;6;27;26;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
697;41959;-1.460997825436063;-0.7750625344097966;-0.2451215667942014;-0.8217723422622644;-0.9097799708315979;-0.35458710393534215;1.6415708182800821;0.8580537851207901;0.8403474311262006;0.5396952871826026;0;2013;7;18;29;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
698;42421;-0.5459097313167246;0.2873358863021392;-0.28777013770805054;0.32912620091966527;0.4041695430239788;2.367382217189828;-0.854519577027728;-0.48696230043631705;-1.4869020006619182;-1.7822092792358049;0;2014;10;27;44;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
699;32062;1.2377365538311382;0.08075841560815145;1.2475784151905176;-0.6573582646648458;-1.5930337180364977;2.506970387503939;0.8473602379548698;2.106997293138104;-0.00858632386569244;0.6875872977825008;1;2017;3;17;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
700;18973;-0.7165193759830419;-0.4799518619898145;-0.28777013770805054;-0.49294418706742726;0.877191368011986;1.180882769519882;-0.7410609226955548;0.18554574234223656;0.7378899089720158;0.25870046704279953;0;2013;8;16;33;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
701;45027;-0.8871290206493593;-0.05204138698084026;-0.28777013770805054;-0.3833348020024816;-1.9346605916389474;-0.4941752742494534;-0.5141436140312085;-0.7751800330556972;-0.24277494593241006;-0.5251271891366707;0;2013;11;18;47;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
702;16553;0.5863179105597449;0.8185350966581065;-0.28777013770805054;0.5483449710495568;1.1662602610602133;0.8319123437346038;0.16660831196183068;0.13750945357233987;0.18169193156353644;-0.12581876051693897;0;2014;11;29;48;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
703;34907;-0.0961206681055244;-1.601372417185746;-0.28777013770805054;2.2472904395562145;-0.20024723334958663;1.4600591101481046;-0.28722630536686206;1.5785981166692404;-0.784336134461732;-0.4807595859566911;0;2016;10;10;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1
704;5851;1.8426252940117174;2.426888261347009;-0.28777013770805054;2.302095132088688;1.2450972318915476;-0.07541076330711956;-1.705459484519027;-1.8319783859934242;-0.6965154011867046;-0.8061220092764737;0;2009;1;13;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
705;48974;0.27611855662098617;0.21355821819714366;-0.28777013770805054;1.425220051569122;-0.43675814584359024;-0.4941752742494534;-1.421812848688594;-1.111434054444974;0.3573333981135747;0.4213816787026909;0;2017;2;24;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
706;10000;0.5087680720750551;-0.19959672319083127;1.2049298442766685;-0.49294418706742726;-0.48931612639781336;0.203765577321103;-0.23049697820077547;0.5217997637315134;1.0598992643137608;1.2199985359421206;1;2012;4;30;18;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
707;7527;1.3463063277097036;1.069379168215091;-0.28777013770805054;2.904946749945889;-1.172569873602713;-0.35458710393534215;-2.272752756179893;-1.1594703432148705;-1.3990812673869073;-1.308954845316124;0;2013;11;22;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
708;32738;-1.398957954648311;-0.9521289378617857;-0.28777013770805054;-1.0957958049246286;0.24649560136130969;-0.7035575297206204;0.2233376391279173;-0.10267199027714356;0.6500691756969883;0.5840628903625653;0;2010;8;3;31;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
709;14768;-0.9956987945279249;0.08075841560815145;-0.28777013770805054;-0.16411603187259027;0.4041695430239788;3.13511715391744;0.2800669662940039;-0.9192888993653872;-0.44768999024081296;-1.0131708241163278;0;2009;8;7;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
710;45797;-0.40632002204428314;-0.24386332405382868;0.9703627042504984;1.8636575918289047;-1.2251278541569361;0.4131478327922699;-0.9112489041938145;-0.5349985892062137;0.7232531200928417;1.0573173242822462;1;2016;1;15;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
711;26396;0.19856871813629645;0.36111355440713466;-0.28777013770805054;-0.49294418706742726;0.7457964166264284;-0.21499893362123085;-0.34395563253294864;-0.10267199027714356;-0.9307040232534388;-1.1906412368362123;0;2009;8;23;34;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
712;32044;1.0205970060740073;-0.08155245422283836;-0.0958515685957295;-0.2737254169375358;-1.9346605916389474;1.180882769519882;1.4713828367818225;1.8187795605187238;0.31342303147606926;0.643219694602538;1;2017;2;25;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
713;31393;-0.73202934367998;-0.6570182654418036;-0.053202997681880373;-0.3833348020024816;0.7195174263493169;0.9715005140487151;-1.421812848688594;-0.6791074555159038;0.942804953280402;1.249576938062107;1;2015;5;14;20;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
714;7758;-1.5385476639207527;-0.9521289378617857;-0.28777013770805054;-0.8765770347947371;0.666959445795094;-0.7035575297206204;-0.0035796695364290897;-0.9192888993653872;0.7232531200928417;0.7615333030824498;0;2014;7;11;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
715;29883;0.9120272321954412;-0.3914186602638197;3.017494108115256;1.7540482067639593;-1.855823620807613;1.4600591101481046;1.3011948552835626;1.4344892503595503;-1.8235481448828539;-1.4124792527360595;1;2010;12;27;52;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
716;27241;1.516915972376021;0.3168469535441373;-0.28777013770805054;-0.16411603187259027;-1.1462908833256016;-0.6337634445635647;0.16660831196183068;1.3864529615896537;-0.43305320136163894;-0.007505152037027175;0;2012;1;21;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
717;30888;0.9430471675893175;-0.17008565594883318;-0.2451215667942014;-0.49294418706742726;-1.9346605916389474;-0.21499893362123085;1.1877362009513894;1.7227069829789305;0.1377815649260144;0.09601925538290824;0;2013;12;25;52;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1
718;1176;-1.9262968563442011;-1.0554176732087792;-0.28777013770805054;-0.21892072440506316;0.7195174263493169;-1.6108806367623436;0.6204429292905235;-0.342853434126627;1.001352108797098;1.249576938062107;0;2012;5;14;20;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
719;15515;-0.42182998974122105;-0.36190759302182157;-0.28777013770805054;0.0002980457248284024;-0.0425732916869173;0.27355966247815866;0.0531496576296575;-0.05463570150724688;-0.11104384601987724;0.2291220649228132;0;2011;10;12;41;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
720;19825;1.0826368768617587;0.8923127647631021;-0.26644585225112594;0.7127590486469753;0.00998468886730581;0.4131478327922699;-0.6843315955294682;0.8580537851207901;-2.1016471335870937;-2.211096109975506;0;2016;2;1;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0
721;8018;-0.1736705065902141;0.5529354914801226;-0.28777013770805054;0.2743215083871926;0.9297493485662094;-0.7035575297206204;-1.705459484519027;-1.543760653374044;0.7818002756095378;0.6580088956625144;0;2015;3;28;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
722;13951;-0.04959076501471076;1.2316900380460813;-0.28777013770805054;-0.16411603187259027;0.8246333874577632;-0.8431457000347317;-1.535271503020767;-1.6398332309138375;1.9527433859431924;1.7967773772817368;0;2015;10;2;40;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
723;22164;0.9275371998923794;0.08075841560815145;-0.28777013770805054;-0.10931133934011737;0.666959445795094;-0.21499893362123085;0.2233376391279173;0.9541263626605835;0.22560229820104183;0.36222487446271817;0;2014;4;4;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0
724;3128;-0.73202934367998;-0.9226178706197875;-0.22379728133727683;-1.2054051899895741;-1.067453912494267;-1.1223220406629542;0.9040895651209564;0.7619812075809967;1.7039179749972841;1.8115665783417132;0;2009;6;18;25;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
725;8648;1.2377365538311382;1.3792453742560724;-0.28777013770805054;-0.5477488795999002;-1.014895931940044;0.06417740700699172;0.5637136021244369;1.0021626514304802;-1.1795294341993472;-0.9688032209363651;0;2017;1;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
726;28759;0.493258104378117;0.6119576259641193;-0.28777013770805054;-0.3833348020024816;0.48300651385531307;1.4600591101481046;-0.9679782313599012;-1.0153614769051806;-0.6526050345491992;-0.5103379880766775;0;2016;5;23;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0
727;43302;-1.2283483099819938;-0.19959672319083127;-0.28777013770805054;0.16471212332224683;0.35161156246975545;-0.9827338703488429;0.16660831196183068;-0.9192888993653872;1.2501775197430063;1.116474128522202;0;2017;4;6;14;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
728;15445;-0.9336589237401731;-0.5537295300948101;-0.26644585225112594;-0.9861864198596829;0.7457964166264284;0.06417740700699172;0.960818892287043;-0.10267199027714356;1.6307340306014309;1.4418365518419678;0;2011;7;28;30;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
729;38675;-0.6389695374983522;-0.8488402025147921;-0.20247299588035228;-1.2054051899895741;-0.7258270388918172;-1.2619102109770655;0.67717225645661;1.0501989402003769;1.176993575347153;0.7615333030824498;0;2012;6;28;26;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
730;5249;0.8499873614076897;0.9808459664890968;-0.28777013770805054;-0.3285301094700087;0.22021661108419777;-0.6337634445635647;0.67717225645661;-0.2948171453567303;1.176993575347153;0.9390037158023343;0;2015;10;19;43;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
731;40782;1.7495654878300901;2.3531105932420133;-0.28777013770805054;1.6992435142314863;1.4027711735542165;0.6923241734204925;-0.23049697820077547;-2.072159829842908;-0.3452324680866115;-0.05187275521698989;0;2010;1;10;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
732;12394;0.22958865353017222;0.7004908276901136;0.45857985328430895;-0.21892072440506316;0.6932384360722055;-0.7035575297206204;0.6204429292905235;-1.0633977656750773;-0.5062371457574923;-0.6730191997365688;1;2010;9;28;39;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
733;43763;-0.4993798282259107;1.1284013026990878;-0.28777013770805054;1.3704153590366495;1.4816081443855513;0.27355966247815866;-2.0458354475155467;-1.687869519683734;-1.4137180562660647;-1.2497980410761682;0;2010;1;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
734;14440;0.8034574583168758;1.157912369941086;-0.28777013770805054;0.9319778187768668;-1.566754727759386;0.06417740700699172;-1.251624867190334;-1.111434054444974;-0.5794210901533458;-0.7173868029165315;0;2017;3;8;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
735;16668;0.8034574583168758;0.05124734836615334;0.65049842239663;-0.6573582646648458;-0.9360589611087095;-0.21499893362123085;1.4146535096157358;1.0021626514304802;1.1330832087096143;1.3531013454820424;1;2015;3;31;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1
736;15221;0.9430471675893175;0.9956015001100956;-0.28777013770805054;-0.6025535721323729;-0.35792117501225573;0.8319123437346038;0.16660831196183068;0.18554574234223656;0.5037012869052815;0.1255976575028946;0;2010;11;10;45;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0
737;32860;0.7414175875291242;0.8037795630371077;5.3205169374631085;1.5348294366340678;0.9297493485662094;0.06417740700699172;0.2800669662940039;-0.43892601166642037;-0.44768999024081296;-0.6582299986765756;1;2010;12;3;48;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0
